"Year","data.Geography","data.Sex","data.Age group","GeoCode","Value"
"2022","data.Alberta","data.Females","data.25 years and over",48,19.58
"2022","data.Alberta","data.Females","data.45 years and over",48,18.99
"2022","data.Alberta","data.Females","data.55 to 64 years",48,11.88
"2022","data.Alberta","data.Females","data.55 years and over",48,10.26
"2022","data.Alberta","data.Females","data.65 years and over",48,0
"2022","data.Alberta","data.Males","data.15 to 24 years",48,11.09
"2022","data.Alberta","data.Males","data.15 years and over",48,23.62
"2022","data.Alberta","data.Males","data.25 to 44 years",48,32.47
"2022","data.Alberta","data.Males","data.25 to 54 years",48,39.12
"2022","data.Alberta","data.Males","data.25 years and over",48,30.92
"2022","data.Alberta","data.Males","data.45 years and over",48,24.09
"2022","data.Alberta","data.Males","data.55 to 64 years",48,11.05
"2022","data.Alberta","data.Males","data.55 years and over",48,12.6
"2022","data.Alberta","data.Males","data.65 years and over",48,14.58
"2022","data.British Columbia","data.Both sexes","data.15 to 24 years",59,9.64
"2022","data.British Columbia","data.Both sexes","data.15 years and over",59,13.31
"2022","data.British Columbia","data.Both sexes","data.25 to 44 years",59,17.63
"2022","data.British Columbia","data.Both sexes","data.25 to 54 years",59,17.3
"2022","data.British Columbia","data.Both sexes","data.25 years and over",59,15.01
"2022","data.British Columbia","data.Both sexes","data.45 years and over",59,13.17
"2022","data.British Columbia","data.Both sexes","data.55 to 64 years",59,16.22
"2022","data.British Columbia","data.Both sexes","data.55 years and over",59,11.68
"2022","data.British Columbia","data.Both sexes","data.65 years and over",59,4.56
"2022","data.British Columbia","data.Females","data.15 to 24 years",59,6.03
"2022","data.British Columbia","data.Females","data.15 years and over",59,11.49
"2022","data.British Columbia","data.Females","data.25 to 44 years",59,13.42
"2022","data.British Columbia","data.Females","data.25 to 54 years",59,13.83
"2022","data.British Columbia","data.Females","data.25 years and over",59,12.82
"2022","data.British Columbia","data.Females","data.45 years and over",59,12.34
"2022","data.British Columbia","data.Females","data.55 to 64 years",59,9.81
"2022","data.British Columbia","data.Females","data.55 years and over",59,8.51
"2022","data.British Columbia","data.Females","data.65 years and over",59,5.26
"2022","data.British Columbia","data.Males","data.15 to 24 years",59,8.7
"2022","data.British Columbia","data.Males","data.15 years and over",59,16.79
"2022","data.British Columbia","data.Males","data.25 to 44 years",59,25.79
"2022","data.British Columbia","data.Males","data.25 to 54 years",59,27.39
"2022","data.British Columbia","data.Males","data.25 years and over",59,19.98
"2022","data.British Columbia","data.Males","data.45 years and over",59,11.78
"2022","data.British Columbia","data.Males","data.55 to 64 years",59,13.24
"2022","data.British Columbia","data.Males","data.55 years and over",59,8.02
"2022","data.British Columbia","data.Males","data.65 years and over",59,0
"2022","data.Canada","data.Both sexes","data.15 to 24 years",,10.64
"2022","data.Canada","data.Both sexes","data.25 to 44 years",,21.91
"2022","data.Canada","data.Both sexes","data.25 to 54 years",,22.45
"2022","data.Canada","data.Both sexes","data.25 years and over",,18.38
"2022","data.Canada","data.Both sexes","data.45 years and over",,15.89
"2022","data.Canada","data.Both sexes","data.55 to 64 years",,16.83
"2022","data.Canada","data.Both sexes","data.55 years and over",,12.59
"2022","data.Canada","data.Both sexes","data.65 years and over",,7
"2022","data.Canada","data.Females","data.15 to 24 years",,10.4
"2022","data.Canada","data.Females","data.15 years and over",,14.47
"2022","data.Canada","data.Females","data.25 to 44 years",,17.99
"2022","data.Canada","data.Females","data.25 to 54 years",,19.04
"2022","data.Canada","data.Females","data.25 years and over",,16.4
"2022","data.Canada","data.Females","data.45 years and over",,15.14
"2022","data.Canada","data.Females","data.55 to 64 years",,14.91
"2022","data.Canada","data.Females","data.55 years and over",,11.81
"2022","data.Canada","data.Females","data.65 years and over",,4.54
"2022","data.Canada","data.Males","data.15 to 24 years",,10.97
"2022","data.Canada","data.Males","data.15 years and over",,17.66
"2022","data.Canada","data.Males","data.25 to 44 years",,31.89
"2022","data.Canada","data.Males","data.25 to 54 years",,31.72
"2022","data.Canada","data.Males","data.25 years and over",,22.54
"2022","data.Canada","data.Males","data.45 years and over",,17.23
"2022","data.Canada","data.Males","data.55 to 64 years",,20.96
"2022","data.Canada","data.Males","data.55 years and over",,13.75
"2022","data.Canada","data.Males","data.65 years and over",,6.77
"2022","data.Manitoba","data.Both sexes","data.15 to 24 years",46,12.14
"2022","data.Manitoba","data.Both sexes","data.15 years and over",46,15.27
"2022","data.Manitoba","data.Both sexes","data.25 to 44 years",46,18.98
"2022","data.Manitoba","data.Both sexes","data.25 to 54 years",46,19.31
"2022","data.Manitoba","data.Both sexes","data.25 years and over",46,17.19
"2022","data.Manitoba","data.Both sexes","data.45 years and over",46,15.96
"2022","data.Manitoba","data.Both sexes","data.55 to 64 years",46,11.83
"2022","data.Manitoba","data.Both sexes","data.55 years and over",46,12.5
"2022","data.Manitoba","data.Both sexes","data.65 years and over",46,5.56
"2022","data.Manitoba","data.Females","data.15 to 24 years",46,10.42
"2022","data.Manitoba","data.Females","data.15 years and over",46,13.7
"2022","data.Manitoba","data.Females","data.25 to 44 years",46,15.44
"2022","data.Manitoba","data.Females","data.25 to 54 years",46,15.55
"2022","data.Manitoba","data.Females","data.25 years and over",46,14.87
"2022","data.Manitoba","data.Females","data.45 years and over",46,13.4
"2022","data.Manitoba","data.Females","data.55 to 64 years",46,10.85
"2022","data.Manitoba","data.Females","data.55 years and over",46,8.85
"2022","data.Manitoba","data.Females","data.65 years and over",46,0
"2022","data.Manitoba","data.Males","data.15 to 24 years",46,8.59
"2022","data.Manitoba","data.Males","data.15 years and over",46,18.35
"2022","data.Manitoba","data.Males","data.25 to 44 years",46,26.88
"2022","data.Manitoba","data.Males","data.25 to 54 years",46,27.73
"2022","data.Manitoba","data.Males","data.25 years and over",46,22.69
"2022","data.Manitoba","data.Males","data.45 years and over",46,11.72
"2022","data.Manitoba","data.Males","data.55 to 64 years",46,16.07
"2022","data.Manitoba","data.Males","data.55 years and over",46,10.08
"2022","data.Manitoba","data.Males","data.65 years and over",46,0
"2022","data.New Brunswick","data.Both sexes","data.15 to 24 years",13,14.97
"2022","data.New Brunswick","data.Both sexes","data.15 years and over",13,17.18
"2022","data.New Brunswick","data.Both sexes","data.25 to 44 years",13,22.88
"2022","data.New Brunswick","data.Both sexes","data.25 to 54 years",13,25.86
"2022","data.New Brunswick","data.Both sexes","data.25 years and over",13,18.73
"2022","data.New Brunswick","data.Both sexes","data.45 years and over",13,11.27
"2022","data.New Brunswick","data.Both sexes","data.55 to 64 years",13,9.57
"2022","data.New Brunswick","data.Both sexes","data.55 years and over",13,7.01
"2022","data.New Brunswick","data.Both sexes","data.65 years and over",13,0
"2022","data.New Brunswick","data.Females","data.15 to 24 years",13,4.5
"2022","data.New Brunswick","data.Females","data.15 years and over",13,15.38
"2022","data.New Brunswick","data.Females","data.25 to 44 years",13,8.05
"2022","data.New Brunswick","data.Females","data.25 to 54 years",13,17.97
"2022","data.New Brunswick","data.Females","data.25 years and over",13,13.66
"2022","data.New Brunswick","data.Females","data.45 years and over",13,9.29
"2022","data.New Brunswick","data.Females","data.55 to 64 years",13,10.61
"2022","data.New Brunswick","data.Females","data.55 years and over",13,7.07
"2022","data.New Brunswick","data.Females","data.65 years and over",13,0
"2022","data.New Brunswick","data.Males","data.15 to 24 years",13,6.58
"2022","data.New Brunswick","data.Males","data.15 years and over",13,18.33
"2022","data.New Brunswick","data.Males","data.25 to 44 years",13,25.81
"2022","data.New Brunswick","data.Males","data.25 to 54 years",13,21.74
"2022","data.New Brunswick","data.Males","data.25 years and over",13,18.27
"2022","data.New Brunswick","data.Males","data.45 years and over",13,8.22
"2022","data.New Brunswick","data.Males","data.55 to 64 years",13,0
"2022","data.New Brunswick","data.Males","data.55 years and over",13,0
"2022","data.New Brunswick","data.Males","data.65 years and over",13,0
"2022","data.Newfoundland and Labrador","data.Both sexes","data.15 to 24 years",10,14.57
"2022","data.Newfoundland and Labrador","data.Both sexes","data.15 years and over",10,23.33
"2022","data.Newfoundland and Labrador","data.Both sexes","data.25 to 44 years",10,27.16
"2022","data.Newfoundland and Labrador","data.Both sexes","data.25 to 54 years",10,31.71
"2022","data.Newfoundland and Labrador","data.Both sexes","data.25 years and over",10,27.75
"2022","data.Newfoundland and Labrador","data.Both sexes","data.45 years and over",10,21.87
"2022","data.Newfoundland and Labrador","data.Both sexes","data.55 to 64 years",10,21.57
"2022","data.Newfoundland and Labrador","data.Both sexes","data.55 years and over",10,15.12
"2022","data.Newfoundland and Labrador","data.Both sexes","data.65 years and over",10,0
"2022","data.Newfoundland and Labrador","data.Females","data.15 to 24 years",10,6.74
"2022","data.Newfoundland and Labrador","data.Females","data.15 years and over",10,22.41
"2022","data.Newfoundland and Labrador","data.Females","data.25 to 44 years",10,12.9
"2022","data.Newfoundland and Labrador","data.Females","data.25 to 54 years",10,24.21
"2022","data.Newfoundland and Labrador","data.Females","data.25 years and over",10,25.66
"2022","data.Newfoundland and Labrador","data.Females","data.45 years and over",10,12.09
"2022","data.Newfoundland and Labrador","data.Females","data.55 to 64 years",10,18.42
"2022","data.Newfoundland and Labrador","data.Females","data.55 years and over",10,14.04
"2022","data.Newfoundland and Labrador","data.Females","data.65 years and over",10,0
"2022","data.Newfoundland and Labrador","data.Males","data.15 to 24 years",10,7.94
"2022","data.Newfoundland and Labrador","data.Males","data.15 years and over",10,21.85
"2022","data.Newfoundland and Labrador","data.Males","data.25 to 44 years",10,0
"2022","data.Newfoundland and Labrador","data.Males","data.25 to 54 years",10,17.86
"2022","data.Newfoundland and Labrador","data.Males","data.25 years and over",10,17.86
"2022","data.Newfoundland and Labrador","data.Males","data.45 years and over",10,18.92
"2022","data.Newfoundland and Labrador","data.Males","data.55 to 64 years",10,0
"2022","data.Newfoundland and Labrador","data.Males","data.55 years and over",10,17.24
"2022","data.Newfoundland and Labrador","data.Males","data.65 years and over",10,0
"2022","data.Nova Scotia","data.Both sexes","data.15 to 24 years",12,18.05
"2022","data.Nova Scotia","data.Both sexes","data.15 years and over",12,18.81
"2022","data.Nova Scotia","data.Both sexes","data.25 to 44 years",12,23.47
"2022","data.Nova Scotia","data.Both sexes","data.25 to 54 years",12,24.32
"2022","data.Nova Scotia","data.Both sexes","data.25 years and over",12,19.05
"2022","data.Nova Scotia","data.Both sexes","data.45 years and over",12,16.52
"2022","data.Nova Scotia","data.Both sexes","data.55 to 64 years",12,10.07
"2022","data.Nova Scotia","data.Both sexes","data.55 years and over",12,10.8
"2022","data.Nova Scotia","data.Both sexes","data.65 years and over",12,6.31
"2022","data.Nova Scotia","data.Females","data.15 to 24 years",12,19.51
"2022","data.Nova Scotia","data.Females","data.15 years and over",12,19.54
"2022","data.Nova Scotia","data.Females","data.25 to 44 years",12,22.15
"2022","data.Nova Scotia","data.Females","data.25 to 54 years",12,22.33
"2022","data.Nova Scotia","data.Females","data.25 years and over",12,19.56
"2022","data.Nova Scotia","data.Females","data.45 years and over",12,15.89
"2022","data.Nova Scotia","data.Females","data.55 to 64 years",12,10
"2022","data.Nova Scotia","data.Females","data.55 years and over",12,8.78
"2022","data.Nova Scotia","data.Females","data.65 years and over",12,0
"2022","data.Nova Scotia","data.Males","data.15 to 24 years",12,7.96
"2022","data.Nova Scotia","data.Males","data.15 years and over",12,17.85
"2022","data.Nova Scotia","data.Males","data.25 to 44 years",12,14.06
"2022","data.Nova Scotia","data.Males","data.25 to 54 years",12,20.73
"2022","data.Nova Scotia","data.Males","data.25 years and over",12,16.94
"2022","data.Nova Scotia","data.Males","data.45 years and over",12,8.4
"2022","data.Nova Scotia","data.Males","data.55 to 64 years",12,0
"2022","data.Nova Scotia","data.Males","data.55 years and over",12,6.86
"2022","data.Nova Scotia","data.Males","data.65 years and over",12,0
"2022","data.Ontario","data.Both sexes","data.15 to 24 years",35,12.31
"2022","data.Ontario","data.Both sexes","data.15 years and over",35,18.33
"2022","data.Ontario","data.Both sexes","data.25 to 44 years",35,25.92
"2022","data.Ontario","data.Both sexes","data.25 to 54 years",35,26.26
"2022","data.Ontario","data.Both sexes","data.25 years and over",35,21.63
"2022","data.Ontario","data.Both sexes","data.45 years and over",35,18.59
"2022","data.Ontario","data.Both sexes","data.55 to 64 years",35,20.05
"2022","data.Ontario","data.Both sexes","data.55 years and over",35,14.81
"2022","data.Ontario","data.Both sexes","data.65 years and over",35,6.25
"2022","data.Ontario","data.Females","data.15 to 24 years",35,11.72
"2022","data.Ontario","data.Females","data.15 years and over",35,16.84
"2022","data.Ontario","data.Females","data.25 to 44 years",35,21.44
"2022","data.Ontario","data.Females","data.25 to 54 years",35,22.56
"2022","data.Ontario","data.Females","data.25 years and over",35,19.3
"2022","data.Ontario","data.Females","data.45 years and over",35,17.62
"2022","data.Ontario","data.Females","data.55 to 64 years",35,17.42
"2022","data.Ontario","data.Females","data.55 years and over",35,13.61
"2022","data.Ontario","data.Females","data.65 years and over",35,5.44
"2022","data.Ontario","data.Males","data.15 to 24 years",35,13.23
"2022","data.Ontario","data.Males","data.15 years and over",35,20.86
"2022","data.Ontario","data.Males","data.25 to 44 years",35,35.84
"2022","data.Ontario","data.Males","data.25 to 54 years",35,35.33
"2022","data.Ontario","data.Males","data.25 years and over",35,26.18
"2022","data.Ontario","data.Males","data.45 years and over",35,20.3
"2022","data.Ontario","data.Males","data.55 to 64 years",35,25.54
"2022","data.Ontario","data.Males","data.55 years and over",35,16.5
"2022","data.Ontario","data.Males","data.65 years and over",35,7.02
"2022","data.Prince Edward Island","data.Both sexes","data.15 to 24 years",11,6
"2022","data.Prince Edward Island","data.Both sexes","data.15 years and over",11,15.94
"2022","data.Prince Edward Island","data.Both sexes","data.25 to 44 years",11,12.9
"2022","data.Prince Edward Island","data.Both sexes","data.25 to 54 years",11,16.67
"2022","data.Prince Edward Island","data.Both sexes","data.25 years and over",11,15.91
"2022","data.Prince Edward Island","data.Both sexes","data.45 years and over",11,12.28
"2022","data.Prince Edward Island","data.Both sexes","data.55 to 64 years",11,15
"2022","data.Prince Edward Island","data.Both sexes","data.55 years and over",11,10
"2022","data.Prince Edward Island","data.Both sexes","data.65 years and over",11,0
"2022","data.Prince Edward Island","data.Females","data.15 to 24 years",11,6.9
"2022","data.Prince Edward Island","data.Females","data.15 years and over",11,15.56
"2022","data.Prince Edward Island","data.Females","data.25 to 44 years",11,8.7
"2022","data.Prince Edward Island","data.Females","data.25 to 54 years",11,10.81
"2022","data.Prince Edward Island","data.Females","data.25 years and over",11,12.9
"2022","data.Prince Edward Island","data.Females","data.45 years and over",11,10.53
"2022","data.Prince Edward Island","data.Females","data.55 to 64 years",11,14.29
"2022","data.Prince Edward Island","data.Females","data.55 years and over",11,8
"2022","data.Prince Edward Island","data.Females","data.65 years and over",11,0
"2022","data.Prince Edward Island","data.Males","data.15 to 24 years",11,0
"2022","data.Prince Edward Island","data.Males","data.15 years and over",11,10.42
"2022","data.Prince Edward Island","data.Males","data.25 to 44 years",11,0
"2022","data.Prince Edward Island","data.Males","data.25 to 54 years",11,18.18
"2022","data.Prince Edward Island","data.Males","data.25 years and over",11,15.38
"2022","data.Prince Edward Island","data.Males","data.45 years and over",11,11.11
"2022","data.Prince Edward Island","data.Males","data.55 to 64 years",11,0
"2022","data.Prince Edward Island","data.Males","data.55 years and over",11,13.33
"2022","data.Prince Edward Island","data.Males","data.65 years and over",11,0
"2022","data.Quebec","data.Both sexes","data.15 to 24 years",24,5.02
"2022","data.Quebec","data.Both sexes","data.15 years and over",24,9.42
"2022","data.Quebec","data.Both sexes","data.25 to 44 years",24,16.01
"2022","data.Quebec","data.Both sexes","data.25 to 54 years",24,16.61
"2022","data.Quebec","data.Both sexes","data.25 years and over",24,12.28
"2022","data.Quebec","data.Both sexes","data.45 years and over",24,10.05
"2022","data.Quebec","data.Both sexes","data.55 to 64 years",24,9.55
"2022","data.Quebec","data.Both sexes","data.55 years and over",24,7.58
"2022","data.Quebec","data.Both sexes","data.65 years and over",24,2.78
"2022","data.Quebec","data.Females","data.15 to 24 years",24,4.89
"2022","data.Quebec","data.Females","data.15 years and over",24,9.23
"2022","data.Quebec","data.Females","data.25 to 44 years",24,12.09
"2022","data.Quebec","data.Females","data.25 to 54 years",24,14.25
"2022","data.Quebec","data.Females","data.25 years and over",24,11.36
"2022","data.Quebec","data.Females","data.45 years and over",24,9.49
"2022","data.Quebec","data.Females","data.55 to 64 years",24,9.39
"2022","data.Quebec","data.Females","data.55 years and over",24,6.89
"2022","data.Quebec","data.Females","data.65 years and over",24,0
"2022","data.Quebec","data.Males","data.15 to 24 years",24,3.82
"2022","data.Quebec","data.Males","data.15 years and over",24,9.72
"2022","data.Quebec","data.Males","data.25 to 44 years",24,23.13
"2022","data.Quebec","data.Males","data.25 to 54 years",24,22.61
"2022","data.Quebec","data.Males","data.25 years and over",24,14.02
"2022","data.Quebec","data.Males","data.45 years and over",24,8.52
"2022","data.Quebec","data.Males","data.55 to 64 years",24,5.29
"2022","data.Quebec","data.Males","data.55 years and over",24,4.5
"2022","data.Quebec","data.Males","data.65 years and over",24,4.07
"2022","data.Saskatchewan","data.Both sexes","data.15 to 24 years",47,13.79
"2022","data.Saskatchewan","data.Both sexes","data.15 years and over",47,17.05
"2022","data.Saskatchewan","data.Both sexes","data.25 to 44 years",47,22.82
"2022","data.Saskatchewan","data.Both sexes","data.25 to 54 years",47,23.4
"2022","data.Saskatchewan","data.Both sexes","data.25 years and over",47,19.32
"2022","data.Saskatchewan","data.Both sexes","data.45 years and over",47,16.05
"2022","data.Saskatchewan","data.Both sexes","data.55 to 64 years",47,13.42
"2022","data.Saskatchewan","data.Both sexes","data.55 years and over",47,9.19
"2022","data.Saskatchewan","data.Both sexes","data.65 years and over",47,4.03
"2022","data.Saskatchewan","data.Females","data.15 to 24 years",47,14.22
"2022","data.Saskatchewan","data.Females","data.15 years and over",47,15.76
"2022","data.Saskatchewan","data.Females","data.25 to 44 years",47,18.6
"2022","data.Saskatchewan","data.Females","data.25 to 54 years",47,19.39
"2022","data.Saskatchewan","data.Females","data.25 years and over",47,16.7
"2022","data.Saskatchewan","data.Females","data.45 years and over",47,12.2
"2022","data.Saskatchewan","data.Females","data.55 to 64 years",47,10.78
"2022","data.Saskatchewan","data.Females","data.55 years and over",47,8.98
"2022","data.Saskatchewan","data.Females","data.65 years and over",47,0
"2022","data.Saskatchewan","data.Males","data.15 to 24 years",47,8.18
"2022","data.Saskatchewan","data.Males","data.15 years and over",47,19.63
"2022","data.Saskatchewan","data.Males","data.25 to 44 years",47,34.94
"2022","data.Saskatchewan","data.Males","data.25 to 54 years",47,34.82
"2022","data.Saskatchewan","data.Males","data.25 years and over",47,24.42
"2022","data.Saskatchewan","data.Males","data.45 years and over",47,12.69
"2022","data.Saskatchewan","data.Males","data.55 to 64 years",47,19.57
"2022","data.Saskatchewan","data.Males","data.55 years and over",47,9.43
"2022","data.Saskatchewan","data.Males","data.65 years and over",47,0
