"Year","data.Geography","data.Economic family type","GeoCode","Value"
"2017","data.Saskatchewan","data.Elderly females not in an economic family",47,29000
"2017","data.Saskatchewan","data.Non-elderly persons not in an economic family",47,34200
"2017","data.Saskatchewan","data.Non-elderly males not in an economic family",47,35000
"2017","data.Saskatchewan","data.Non-elderly females not in an economic family",47,33800
"2017","data.Alberta","data.Economic families and persons not in an economic family",48,75300
"2017","data.Alberta","data.Economic families",48,104200
"2017","data.Alberta","data.Elderly families",48,75400
"2017","data.Alberta","data.Elderly couples",48,70800
"2017","data.Alberta","data.Other elderly families",48,97700
"2017","data.Alberta","data.Non-elderly families",48,109200
"2017","data.Alberta","data.Couples",48,98100
"2017","data.Alberta","data.Couples with children",48,112300
"2017","data.Alberta","data.Couples with other relatives",48,145300
"2017","data.Alberta","data.Lone-parent families",48,63600
"2017","data.Alberta","data.Male lone-parent families",48,80800
"2017","data.Alberta","data.Female lone-parent families",48,57400
"2017","data.Alberta","data.Other non-elderly families",48,99700
"2017","data.Alberta","data.Persons not in an economic family",48,38500
"2017","data.Alberta","data.Elderly persons not in an economic family",48,33100
"2017","data.Alberta","data.Elderly males not in an economic family",48,33000
"2017","data.Alberta","data.Elderly females not in an economic family",48,33500
"2017","data.Alberta","data.Non-elderly persons not in an economic family",48,41100
"2017","data.Alberta","data.Non-elderly males not in an economic family",48,44100
"2017","data.Alberta","data.Non-elderly females not in an economic family",48,36600
"2017","data.British Columbia","data.Economic families and persons not in an economic family",59,63000
"2017","data.British Columbia","data.Economic families",59,88600
"2017","data.British Columbia","data.Elderly families",59,69000
"2017","data.British Columbia","data.Elderly couples",59,66800
"2017","data.British Columbia","data.Other elderly families",59,71100
"2017","data.British Columbia","data.Non-elderly families",59,95100
"2017","data.British Columbia","data.Couples",59,88600
"2017","data.British Columbia","data.Couples with children",59,107300
"2017","data.British Columbia","data.Couples with other relatives",59,132100
"2017","data.British Columbia","data.Lone-parent families",59,51400
"2017","data.British Columbia","data.Male lone-parent families",59,61700
"2017","data.British Columbia","data.Female lone-parent families",59,51300
"2017","data.British Columbia","data.Other non-elderly families",59,72100
"2017","data.British Columbia","data.Persons not in an economic family",59,30600
"2017","data.British Columbia","data.Elderly persons not in an economic family",59,30000
"2017","data.British Columbia","data.Elderly males not in an economic family",59,35100
"2017","data.British Columbia","data.Elderly females not in an economic family",59,29300
"2017","data.British Columbia","data.Non-elderly persons not in an economic family",59,31000
"2017","data.British Columbia","data.Non-elderly males not in an economic family",59,33500
"2017","data.British Columbia","data.Non-elderly females not in an economic family",59,27400
"2017","data.Québec, Quebec","data.Economic families and persons not in an economic family",,65700
"2017","data.Québec, Quebec","data.Economic families",,85800
"2017","data.Québec, Quebec","data.Elderly families",,64900
"2017","data.Québec, Quebec","data.Elderly couples",,63500
"2017","data.Québec, Quebec","data.Other elderly families",,
"2017","data.Québec, Quebec","data.Non-elderly families",,91300
"2017","data.Québec, Quebec","data.Couples",,80100
"2017","data.Québec, Quebec","data.Couples with children",,106300
"2017","data.Québec, Quebec","data.Couples with other relatives",,116300
"2017","data.Québec, Quebec","data.Lone-parent families",,63200
"2017","data.Québec, Quebec","data.Male lone-parent families",,
"2017","data.Québec, Quebec","data.Female lone-parent families",,70400
"2017","data.Québec, Quebec","data.Other non-elderly families",,73800
"2017","data.Québec, Quebec","data.Persons not in an economic family",,33200
"2017","data.Québec, Quebec","data.Elderly persons not in an economic family",,25800
"2017","data.Québec, Quebec","data.Elderly males not in an economic family",,30400
"2017","data.Québec, Quebec","data.Elderly females not in an economic family",,25600
"2017","data.Québec, Quebec","data.Non-elderly persons not in an economic family",,36000
"2017","data.Québec, Quebec","data.Non-elderly males not in an economic family",,38700
"2017","data.Québec, Quebec","data.Non-elderly females not in an economic family",,32600
"2017","data.Montréal, Quebec","data.Economic families and persons not in an economic family",,54100
"2017","data.Montréal, Quebec","data.Economic families",,79200
"2017","data.Montréal, Quebec","data.Elderly families",,60700
"2017","data.Montréal, Quebec","data.Elderly couples",,60700
"2017","data.Montréal, Quebec","data.Other elderly families",,59600
"2017","data.Montréal, Quebec","data.Non-elderly families",,84400
"2017","data.Montréal, Quebec","data.Couples",,69900
"2017","data.Montréal, Quebec","data.Couples with children",,94000
"2017","data.Montréal, Quebec","data.Couples with other relatives",,124000
"2017","data.Montréal, Quebec","data.Lone-parent families",,56500
"2017","data.Montréal, Quebec","data.Male lone-parent families",,
"2017","data.Montréal, Quebec","data.Female lone-parent families",,54900
"2017","data.Montréal, Quebec","data.Other non-elderly families",,61700
"2017","data.Montréal, Quebec","data.Persons not in an economic family",,30800
"2017","data.Montréal, Quebec","data.Elderly persons not in an economic family",,26000
"2017","data.Montréal, Quebec","data.Elderly males not in an economic family",,28200
"2017","data.Montréal, Quebec","data.Elderly females not in an economic family",,24600
"2017","data.Montréal, Quebec","data.Non-elderly persons not in an economic family",,33700
"2017","data.Montréal, Quebec","data.Non-elderly males not in an economic family",,34000
"2017","data.Montréal, Quebec","data.Non-elderly females not in an economic family",,32400
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Economic families and persons not in an economic family",,66300
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Economic families",,98900
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly families",,81900
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly couples",,81800
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Other elderly families",,84300
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly families",,101200
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples",,99500
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples with children",,112100
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples with other relatives",,156600
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Lone-parent families",,59200
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Male lone-parent families",,
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Female lone-parent families",,50000
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Other non-elderly families",,77300
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Persons not in an economic family",,38200
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly persons not in an economic family",,34900
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly males not in an economic family",,27900
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly females not in an economic family",,36900
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly persons not in an economic family",,38800
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly males not in an economic family",,39800
"2017","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly females not in an economic family",,38300
"2017","data.Toronto, Ontario","data.Economic families and persons not in an economic family",,70400
"2017","data.Toronto, Ontario","data.Economic families",,93100
"2017","data.Toronto, Ontario","data.Elderly families",,72700
"2017","data.Toronto, Ontario","data.Elderly couples",,65900
"2017","data.Toronto, Ontario","data.Other elderly families",,94800
"2017","data.Toronto, Ontario","data.Non-elderly families",,96900
"2017","data.Toronto, Ontario","data.Couples",,93300
"2017","data.Toronto, Ontario","data.Couples with children",,102900
"2017","data.Toronto, Ontario","data.Couples with other relatives",,125900
"2017","data.Toronto, Ontario","data.Lone-parent families",,57700
"2017","data.Toronto, Ontario","data.Male lone-parent families",,
"2017","data.Toronto, Ontario","data.Female lone-parent families",,57100
"2017","data.Toronto, Ontario","data.Other non-elderly families",,80200
"2017","data.Toronto, Ontario","data.Persons not in an economic family",,34400
"2017","data.Toronto, Ontario","data.Elderly persons not in an economic family",,31200
"2017","data.Toronto, Ontario","data.Elderly males not in an economic family",,30300
"2017","data.Toronto, Ontario","data.Elderly females not in an economic family",,32400
"2017","data.Toronto, Ontario","data.Non-elderly persons not in an economic family",,34600
"2017","data.Toronto, Ontario","data.Non-elderly males not in an economic family",,34400
"2017","data.Toronto, Ontario","data.Non-elderly females not in an economic family",,34800
"2017","data.Winnipeg, Manitoba","data.Economic families and persons not in an economic family",,59700
"2017","data.Winnipeg, Manitoba","data.Economic families",,85100
"2017","data.Winnipeg, Manitoba","data.Elderly families",,64500
"2017","data.Winnipeg, Manitoba","data.Elderly couples",,62800
"2017","data.Winnipeg, Manitoba","data.Other elderly families",,75700
"2017","data.Winnipeg, Manitoba","data.Non-elderly families",,90500
"2017","data.Winnipeg, Manitoba","data.Couples",,83000
"2017","data.Winnipeg, Manitoba","data.Couples with children",,94900
"2017","data.Winnipeg, Manitoba","data.Couples with other relatives",,133600
"2017","data.Winnipeg, Manitoba","data.Lone-parent families",,50900
"2017","data.Winnipeg, Manitoba","data.Male lone-parent families",,66700
"2017","data.Winnipeg, Manitoba","data.Female lone-parent families",,45500
"2017","data.Winnipeg, Manitoba","data.Other non-elderly families",,75300
"2017","data.Winnipeg, Manitoba","data.Persons not in an economic family",,30900
"2017","data.Winnipeg, Manitoba","data.Elderly persons not in an economic family",,31000
"2017","data.Winnipeg, Manitoba","data.Elderly males not in an economic family",,33200
"2017","data.Winnipeg, Manitoba","data.Elderly females not in an economic family",,31000
"2017","data.Winnipeg, Manitoba","data.Non-elderly persons not in an economic family",,30900
"2017","data.Winnipeg, Manitoba","data.Non-elderly males not in an economic family",,31800
"2017","data.Winnipeg, Manitoba","data.Non-elderly females not in an economic family",,29800
